e, spectrum, unc
1.163000000000000078e+01,8.790197546646603516e+12,2.209088245529074222e+06
1.164000000000000057e+01,8.638652633032726562e+12,2.190054907597331330e+06
1.165000000000000036e+01,8.488086748711756836e+12,2.171046765992673580e+06
1.166000000000000014e+01,8.338554379262209961e+12,2.151926074343278073e+06
1.166999999999999993e+01,8.190125807656718750e+12,2.132838313403631561e+06
1.167999999999999972e+01,8.042894001885483398e+12,2.113681361470310483e+06
1.168999999999999950e+01,7.896984781524758789e+12,2.094590772344816942e+06
1.170000000000000107e+01,7.752454726268676758e+12,2.075616570522695314e+06
1.171000000000000085e+01,7.609231625333697266e+12,2.056687151652668603e+06
1.172000000000000064e+01,7.466861117034910156e+12,2.038208292045409093e+06
1.173000000000000043e+01,7.329280183355976562e+12,2.019458892827856587e+06
1.174000000000000021e+01,7.195279368198000000e+12,2.001015614416284719e+06
1.175000000000000000e+01,7.065924734632812500e+12,1.983050642734631430e+06
1.175999999999999979e+01,6.408177012674744141e+12,1.889669712279354921e+06
1.176999999999999957e+01,5.383218661833707031e+12,1.728280310842322186e+06
1.177999999999999936e+01,5.305715705422112305e+12,1.716120589879259001e+06
1.179000000000000092e+01,5.228657631189718750e+12,1.703792819204126718e+06
1.180000000000000071e+01,5.152115482780294922e+12,1.691399908976263599e+06
1.181000000000000050e+01,5.076179326382630859e+12,1.679283541892434238e+06
1.182000000000000028e+01,5.000943843831755859e+12,1.667087390221816953e+06
1.183000000000000007e+01,4.860626556692281250e+12,1.645262091487287311e+06
1.183999999999999986e+01,4.673279828044477539e+12,1.616710248123281170e+06
1.184999999999999964e+01,4.603081815039297852e+12,1.604720900143508334e+06
1.185999999999999943e+01,4.533198398036352539e+12,1.592740672797443112e+06
1.187000000000000099e+01,4.463757816596217773e+12,1.580683020852077054e+06
1.188000000000000078e+01,4.394699820151113281e+12,1.568566798603956122e+06
1.189000000000000057e+01,4.314824052268937012e+12,1.555560570531849517e+06
1.190000000000000036e+01,4.246869582556735352e+12,1.543490466384105152e+06
1.191000000000000014e+01,4.179280107960555176e+12,1.531228010270410217e+06
1.191999999999999993e+01,4.112057208008763672e+12,1.519071256372771692e+06
1.192999999999999972e+01,4.045206326942430664e+12,1.506888260761220939e+06
1.193999999999999950e+01,3.978730742670606445e+12,1.494659492241065251e+06
1.195000000000000107e+01,3.912630976368089355e+12,1.482221988584555453e+06
1.196000000000000085e+01,3.846913308048155762e+12,1.469954627342124935e+06
1.197000000000000064e+01,3.781580306210107910e+12,1.457555844137429958e+06
1.198000000000000043e+01,3.716634547837623535e+12,1.445183541456035338e+06
1.199000000000000021e+01,3.652079584793151367e+12,1.432685359875040129e+06
1.200000000000000000e+01,3.587918689939738281e+12,1.420261466772513930e+06
1.200999999999999979e+01,3.524146578000459473e+12,1.407844882546403911e+06
1.201999999999999957e+01,3.460782775806953613e+12,1.395211710641678656e+06
1.203000000000000114e+01,3.397825322220428711e+12,1.382709294086054899e+06
1.204000000000000092e+01,3.335276356068488770e+12,1.370107780617124634e+06
1.205000000000000071e+01,3.273137643418313965e+12,1.357442177369757555e+06
1.206000000000000050e+01,3.211417847905502441e+12,1.344793632844350301e+06
1.207000000000000028e+01,3.150110140998060059e+12,1.332054413014944643e+06
1.208000000000000007e+01,3.089237465636500488e+12,1.319342869587918976e+06
1.208999999999999986e+01,3.028797907854499023e+12,1.306482740304636536e+06
1.209999999999999964e+01,2.968797334949570312e+12,1.293705419340985129e+06
1.210999999999999943e+01,2.909244000599514160e+12,1.280754638926625252e+06
1.212000000000000099e+01,2.850148335766359863e+12,1.267916410261339508e+06
1.213000000000000078e+01,2.791524028011354980e+12,1.254989516084301285e+06
1.214000000000000057e+01,2.733389508322369141e+12,1.242133315405587666e+06
1.215000000000000036e+01,2.675765468716291992e+12,1.229124686136597302e+06
1.216000000000000014e+01,2.618676285139629395e+12,1.216071423552215332e+06
1.216999999999999993e+01,2.552945232980251953e+12,1.202160183183233254e+06
1.217999999999999972e+01,2.459298042201256348e+12,1.185295359376201872e+06
1.218999999999999950e+01,2.405188137359008789e+12,1.172271988626502221e+06
1.220000000000000107e+01,2.351505857241913086e+12,1.159183982905325014e+06
1.221000000000000085e+01,2.298254399907304688e+12,1.146050778765913332e+06
1.222000000000000064e+01,2.245437000971130371e+12,1.132896961061180569e+06
1.223000000000000043e+01,2.193056941070059082e+12,1.119720362116451142e+06
1.224000000000000021e+01,2.141116402498318115e+12,1.106458677010362037e+06
1.225000000000000000e+01,2.089619077161226074e+12,1.093245826278392691e+06
1.225999999999999979e+01,2.038567376302138916e+12,1.079842453771632165e+06
1.226999999999999957e+01,1.987970916385113281e+12,1.066351148294616956e+06
1.228000000000000114e+01,1.937829257234833740e+12,1.052959207576530986e+06
1.229000000000000092e+01,1.888146221961958008e+12,1.039418375295520877e+06
1.230000000000000071e+01,1.838856116246587158e+12,1.026168530261502718e+06
1.231000000000000050e+01,1.790102309465837646e+12,1.012393994380026474e+06
1.232000000000000028e+01,1.741820125128380859e+12,9.987938870494973380e+05
1.233000000000000007e+01,1.694016709300487305e+12,9.850884122536514187e+05
1.233999999999999986e+01,1.646695035909672607e+12,9.713465696647606092e+05
1.234999999999999964e+01,1.599861164085895508e+12,9.574970251751876203e+05
1.235999999999999943e+01,1.553521971206656982e+12,9.437675820861560060e+05
1.237000000000000099e+01,1.507685406777681152e+12,9.297652965953277890e+05
1.238000000000000078e+01,1.462360838147144287e+12,9.156164372090980178e+05
1.239000000000000057e+01,1.417559527211415771e+12,9.017523474725581473e+05
1.240000000000000036e+01,1.373295297067528809e+12,8.876926839363203617e+05
1.241000000000000014e+01,1.329585479255923584e+12,8.735838257404058240e+05
1.241999999999999993e+01,1.286452284270359375e+12,8.593749338499528822e+05
1.242999999999999972e+01,1.243924825823417480e+12,8.450358881874427898e+05
1.243999999999999950e+01,1.202042181211942871e+12,8.307789177324788179e+05
1.245000000000000107e+01,1.160858132488266357e+12,8.166362044649909949e+05
1.246000000000000085e+01,1.120448618369319336e+12,8.025674141128351912e+05
1.247000000000000064e+01,1.080922587796588623e+12,7.881512955411404837e+05
1.248000000000000043e+01,1.037964645625102051e+12,7.732280167875256157e+05
1.249000000000000021e+01,9.999649809517773438e+11,7.593429056572408881e+05
1.250000000000000000e+01,9.643812025811118164e+11,7.457993767453395994e+05
1.250999999999999979e+01,9.308599072879589844e+11,7.327907049228061223e+05
1.251999999999999957e+01,8.999865676551274414e+11,7.360418163956016069e+05
1.253000000000000114e+01,4.405557389939343262e+11,5.602770024824632565e+05
1.254000000000000092e+01,2.631481155454577255e+10,1.911541900891707628e+05
1.255000000000000071e+01,2.594686015954865265e+10,1.894204441655458068e+05
1.256000000000000050e+01,2.558072707281491089e+10,1.876711919507245184e+05
1.257000000000000028e+01,2.521642849752516174e+10,1.859061014094360289e+05
1.258000000000000007e+01,2.485398114940187073e+10,1.841247748040740262e+05
1.258999999999999986e+01,2.449340241920855713e+10,1.823268623471228639e+05
1.259999999999999964e+01,2.413471058593487930e+10,1.805119883434304502e+05
1.260999999999999943e+01,2.377791877597132874e+10,1.786797617806693015e+05
1.262000000000000099e+01,2.342305765680984879e+10,1.768298527633422636e+05
1.263000000000000078e+01,2.306714191381147766e+10,1.749699201627881848e+05
1.264000000000000057e+01,2.271462819394519424e+10,1.730878954885054845e+05
1.265000000000000036e+01,2.236576897489951706e+10,1.711826861728822987e+05
1.266000000000000014e+01,2.201890084403410721e+10,1.692585347278122208e+05
1.266999999999999993e+01,2.167404604582898712e+10,1.673152057251808874e+05
1.267999999999999972e+01,2.133122881176262665e+10,1.653525089557234314e+05
1.268999999999999950e+01,2.099037570774189377e+10,1.633703698655225453e+05
1.270000000000000107e+01,2.065171730434446335e+10,1.613686242680480063e+05
1.271000000000000085e+01,2.031517712576794052e+10,1.593474246818602551e+05
1.272000000000000064e+01,1.997193562106965256e+10,1.573331282984615827e+05
1.273000000000000043e+01,1.963951138072479630e+10,1.552749692853973247e+05
1.274000000000000021e+01,1.930964331087012100e+10,1.531977285816591175e+05
1.275000000000000000e+01,1.898200011295090485e+10,1.511036172383806843e+05
1.275999999999999979e+01,1.865662170975340652e+10,1.489940890616492252e+05
1.276999999999999957e+01,1.833355323563645172e+10,1.468712778874520154e+05
1.278000000000000114e+01,1.801284628365247345e+10,1.447378999263826408e+05
1.279000000000000092e+01,1.769456046017760086e+10,1.425977159123229794e+05
1.280000000000000071e+01,1.737876527250965881e+10,1.404556879741204903e+05
1.281000000000000050e+01,1.706554227509852600e+10,1.383180217579501332e+05
1.282000000000000028e+01,1.675498708810187912e+10,1.361923904007799865e+05
1.283000000000000007e+01,1.644720998469553947e+10,1.340867561217072071e+05
1.283999999999999986e+01,1.614233111992112350e+10,1.320061957711341674e+05
1.284999999999999964e+01,1.584045982151519775e+10,1.299419188541478943e+05
1.285999999999999943e+01,1.554164255698626709e+10,1.278465001815040014e+05
1.287000000000000099e+01,1.509733556505518532e+10,8.014628132922601071e+04
1.288000000000000078e+01,1.480818028374304390e+10,8.039113408769850503e+04
1.289000000000000057e+01,1.452230723028189850e+10,8.064002624599821866e+04
1.290000000000000036e+01,1.423906675581142807e+10,8.089657891532512440e+04
1.291000000000000014e+01,1.291374374095597649e+10,9.536673680559072818e+04
1.291999999999999993e+01,1.169805548428672028e+10,1.095450505666140089e+05
1.292999999999999972e+01,1.148551154246601295e+10,1.091310713312843436e+05
1.293999999999999950e+01,1.127425509137894440e+10,1.087137115919453936e+05
1.295000000000000107e+01,1.106428972009320831e+10,1.082930570857409766e+05
1.296000000000000085e+01,1.085561871909950447e+10,1.078689633828164660e+05
1.297000000000000064e+01,1.064824505610406876e+10,1.074413588390284858e+05
1.298000000000000043e+01,1.044217135162116241e+10,1.070102062322093843e+05
1.299000000000000021e+01,1.023739985620039558e+10,1.065754345534641179e+05
1.300000000000000000e+01,1.003393243319896698e+10,1.061369507282996492e+05
1.300999999999999979e+01,9.831770554974885941e+09,1.056947082598069101e+05
1.301999999999999957e+01,9.630915328461673737e+09,1.052486802105140378e+05
1.303000000000000114e+01,9.431367578432355881e+09,1.047986494693537097e+05
1.304000000000000092e+01,9.233127995177310944e+09,1.043446754616807593e+05
1.305000000000000071e+01,9.036196752887289047e+09,1.038865826758515032e+05
1.306000000000000050e+01,8.839519355211982727e+09,1.034227618200028810e+05
1.307000000000000028e+01,8.645225424253330231e+09,1.029563361837033735e+05
1.308000000000000007e+01,8.452225575782941818e+09,1.024855432901624736e+05
1.308999999999999986e+01,8.260514976839754105e+09,1.020102504522355302e+05
1.309999999999999964e+01,8.070087793624224663e+09,1.015304639484161162e+05
1.310999999999999943e+01,7.880937210813748360e+09,1.010460662371996586e+05
1.312000000000000099e+01,7.693055493378874779e+09,1.005570189210497338e+05
1.313000000000000078e+01,7.506433891207468033e+09,1.000631715568215441e+05
1.314000000000000057e+01,7.321060929543500900e+09,9.956440165879169945e+04
1.315000000000000036e+01,7.132488412579497337e+09,9.903948072518853587e+04
1.316000000000000014e+01,6.945465467391238213e+09,9.851083554383230512e+04
1.316999999999999993e+01,6.763856561779719353e+09,9.799738775295567757e+04
1.317999999999999972e+01,6.583381262461472511e+09,9.747843078762477671e+04
1.318999999999999950e+01,6.404002707511733055e+09,9.695397897023444239e+04
1.320000000000000107e+01,6.225676952845931053e+09,9.642385519932441821e+04
1.321000000000000085e+01,6.048351401939208984e+09,9.588797904730802111e+04
1.322000000000000064e+01,5.871962771225127220e+09,9.534613987874993472e+04
1.323000000000000043e+01,5.696434414394504547e+09,9.479822416482069821e+04
1.324000000000000021e+01,5.521672744570077896e+09,9.424412016375077656e+04
1.325000000000000000e+01,5.347562360113121986e+09,9.368371325971782790e+04
1.325999999999999979e+01,5.173955499564976692e+09,9.311665210201901209e+04
1.326999999999999957e+01,5.000677298945316315e+09,9.254302197355535463e+04
1.328000000000000114e+01,4.827488829379409790e+09,9.196244147535348020e+04
1.329000000000000092e+01,4.654080536336420059e+09,9.137493718901766988e+04
1.330000000000000071e+01,4.479984747469576836e+09,9.078015194610212347e+04
1.331000000000000050e+01,4.304712471236885071e+09,9.017803535594561254e+04
1.332000000000000028e+01,4.127353011613674164e+09,8.956832216237091052e+04
1.333000000000000007e+01,3.946566023337854385e+09,8.895080780731396226e+04
1.333999999999999986e+01,3.760072585281813145e+09,8.832534715927098296e+04
1.334999999999999964e+01,3.563430987415362835e+09,8.769170178191273590e+04
1.335999999999999943e+01,3.253176581340554237e+09,8.704908746763372619e+04
1.337000000000000099e+01,2.776558699587082863e+09,8.639819812721047492e+04
1.338000000000000078e+01,2.694316513975439072e+09,8.573928463210596237e+04
1.339000000000000057e+01,2.612505230315636158e+09,8.507124536536679079e+04
1.340000000000000036e+01,2.531106971642732143e+09,8.439384623383203871e+04
1.341000000000000014e+01,2.450101536685479164e+09,8.370669245831553417e+04
1.341999999999999993e+01,2.369465829097297668e+09,8.300977184240028146e+04
1.342999999999999972e+01,2.289170896177603722e+09,8.230264387052351958e+04
1.343999999999999950e+01,2.202978312145929813e+09,8.154897137242402823e+04
1.345000000000000107e+01,2.121332760875865221e+09,8.080900459616059379e+04
1.346000000000000085e+01,2.041936978302222967e+09,8.006988549699845316e+04
1.347000000000000064e+01,1.962662522074571133e+09,7.931920349541232281e+04
1.348000000000000043e+01,1.883429692585564137e+09,7.855660489690442046e+04
1.349000000000000021e+01,1.804140134831290483e+09,7.778171024570596637e+04
1.350000000000000000e+01,1.724670793102166176e+09,7.699418999543326208e+04
1.350999999999999979e+01,1.644865170525579453e+09,7.619363037107833952e+04
1.351999999999999957e+01,1.564520286511711836e+09,7.537959044940379681e+04
1.353000000000000114e+01,1.483366465382261992e+09,7.455172284158738330e+04
1.354000000000000092e+01,1.401034539917880058e+09,7.370964274603028025e+04
1.355000000000000071e+01,1.316999484976063967e+09,7.285299604028133035e+04
1.356000000000000050e+01,1.230476102564129829e+09,7.198161039048737439e+04
1.357000000000000028e+01,1.140205812107113123e+09,7.109501907198084518e+04
1.358000000000000007e+01,1.043954519888233423e+09,7.019323657622653991e+04
1.358999999999999986e+01,9.370339614686826468e+08,6.927664047575081349e+04
1.359999999999999964e+01,6.578093044266123772e+08,6.834493068696021510e+04
1.360999999999999943e+01,5.016722639284543395e+08,6.740049641959098517e+04
1.362000000000000099e+01,4.875500534091249108e+08,6.644505328256485518e+04
1.363000000000000078e+01,4.735230246741560102e+08,6.548225102967756538e+04
1.364000000000000057e+01,4.596925762286188006e+08,6.451887631498405244e+04
1.365000000000000036e+01,4.462285131967509389e+08,6.356699895935400127e+04
1.366000000000000014e+01,4.334238579738789797e+08,6.264832394213514635e+04
1.366999999999999993e+01,4.217794081140114665e+08,6.180103328607263393e+04
1.367999999999999972e+01,4.118949642941390276e+08,6.107258337340079743e+04
1.368999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.370000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.371000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.372000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.373000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.374000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.375000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.375999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.376999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.378000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.379000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.380000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.381000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.382000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.383000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.383999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.384999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.385999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.387000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.388000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.390000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.391000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.391999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.392999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.393999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.395000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.396000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.397000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.398000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.399000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.400999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.401999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.403000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.404000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.405000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.406000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.407000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.408000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.408999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.410999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.412000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.413000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.414000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.415000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.416000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.416999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.417999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.418999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.420000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.421000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.422000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.423000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.424000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.425000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.425999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.426999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.428000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.430000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.431000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.432000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.433000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.433999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.434999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.435999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.437000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.438000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.439000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.440000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.441000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.441999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.442999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.443999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.445000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.446000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.447000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.448000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.450000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.450999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.451999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.453000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.454000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.455000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.456000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.457000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.458000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.458999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.459999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.460999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.462000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.463000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.464000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.465000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.466000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.466999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.467999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.468999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.470000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.471000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.472000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.473000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.474000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.475000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.475999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.476999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.478000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.479000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.480000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.481000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.482000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.483000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.483999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.484999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.485999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.487000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.488000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.489000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.490000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.491000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.491999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.492999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.493999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.495000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.496000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.497000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.498000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.499000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00
